customer_id,name,gender,email,phone_number,account_age,last_login,num_transactions,avg_transaction_value,total_support_time,num_support_interactions,churn
218,Joseph Jones,Male,jensenbrian@example.org,(983)459-4576x635,26,2024-02-17,60,376.9077718008522,162.1757162015837,9,0
219,Tara Norris,Female,shawn56@example.org,212.522.1486x15657,36,2024-03-10,64,496.3144781072136,167.1651855821032,0,1
220,Amber Russo,Male,robertrussell@example.org,+1-803-576-7518x15855,1,2024-06-21,88,94.63014481424716,66.43820662312092,6,1
221,David Henderson,Male,matthew33@example.org,001-211-468-5786,8,2024-03-30,35,230.6724421375797,138.72361149475904,8,0
222,Katherine Wright,Male,howellchristopher@example.org,001-483-884-2110,49,2024-06-30,70,410.0319359146218,154.2245631703773,1,1
223,Jamie Andersen,Female,jessica64@example.net,(271)348-3596x264,35,2024-03-29,83,141.81603558300446,130.93013737319092,9,1
224,Jennifer Simon,Female,barry63@example.org,(216)292-7928,52,2024-06-07,30,299.78822718602885,30.319014960019874,4,0
225,Logan Allen,Female,gilbertmichelle@example.net,488-275-7085x791,15,2024-04-07,71,379.88208321335367,175.1766167034114,9,1
226,Alexander Taylor,Female,steven12@example.com,272.757.1179,47,2024-02-06,74,327.19345261708054,107.81891054720174,3,0
227,Eric Anderson,Male,rodriguezadam@example.net,(784)272-8147,56,2024-06-25,96,134.61113057693726,56.49448527400074,5,0
228,Amy Dillon,Female,tina11@example.net,001-481-694-7108x32982,22,2024-07-09,98,209.92305590858274,85.04563708753878,5,0
229,Arthur Aguilar,Male,stephensonjoshua@example.net,519.822.2765x6518,14,2024-01-24,63,402.70630301842874,7.514218079781476,1,0
230,Amanda Fry,Male,thomas27@example.net,(784)446-2261x0159,26,2024-04-10,28,299.4019313594075,25.57336024448351,1,0
231,David Watson,Female,cameron00@example.com,860-278-9883x383,28,2024-02-19,60,52.35332609431073,153.10935010317218,3,0
232,Karen Giles,Female,xzhang@example.com,(308)491-4938x303,23,2024-06-17,79,392.44584201264223,0.002326951073228223,0,1
233,Drew Walker,Female,rherman@example.org,8317753229,14,2024-01-19,94,65.89010972310759,83.31316569645844,8,1
234,Janet Griffith,Female,brandon67@example.net,697-531-3956x98498,24,2024-08-17,37,385.58020222905446,104.50203621711769,6,1
235,Melissa Wright,Female,ksawyer@example.com,(658)400-9203,2,2024-06-29,93,141.11625207435685,10.926884000194459,6,0
236,Timothy Perry,Female,phawkins@example.com,+1-766-826-3807x4889,45,2024-03-19,22,481.1330660537211,194.61563259446658,2,0
237,Carol Mitchell,Female,rebeccahowell@example.org,001-961-869-8001x22386,26,2024-07-29,68,215.57333808593802,45.225066249934386,2,0
238,Victoria Garcia,Female,everettalison@example.net,001-220-993-1271x099,14,2024-05-11,20,197.1192273521356,60.83974392725617,0,1
239,Jessica Lyons,Male,psanders@example.org,633-599-1538x3660,59,2024-05-20,96,116.9996226496001,60.78850245100546,2,1
240,Mark Woods,Female,murrayshawn@example.org,+1-759-557-6669x019,56,2024-02-25,68,187.52189697059669,46.08333242346998,2,0
241,Melinda Booth,Female,ethornton@example.com,001-432-424-5025x3773,51,2024-04-23,91,444.49284282269025,0.2947644172622832,3,0
242,John Mendoza,Male,blackjason@example.com,779-795-6993,7,2024-04-13,64,498.3504519322613,145.86895881759926,3,1
243,Charles Brown,Female,perezmatthew@example.org,689-548-3439,3,2024-10-20,17,215.73928872808176,193.36909995985707,2,0
244,Stephanie Watkins,Male,amber77@example.org,+1-469-702-6086,47,2024-06-25,12,251.87478392954415,44.85869665700901,9,0
245,Edward Cantu,Male,christina66@example.net,622-449-3811x2691,23,2024-06-06,22,374.93192219123165,132.6094383606845,7,1
246,Melinda Gordon,Female,nhernandez@example.com,001-278-429-6323x95081,46,2024-09-23,17,448.7881012092835,148.37926539174302,7,1
247,Tracey Smith,Male,johnsonvictoria@example.org,(951)858-7361,43,2024-01-22,10,316.86995038405286,169.68507581810493,0,0
248,Stephanie Smith,Male,qbailey@example.net,+1-998-522-8966x694,47,2024-02-06,65,226.1865641800232,84.52583940272183,6,0
249,Stephanie Mullen,Male,jimmy21@example.net,701-512-8427x5062,45,2024-07-22,22,235.6798283818807,60.58618112808585,1,1
250,Jeffrey Moore,Male,cindy21@example.com,839-281-5714x0174,18,2024-10-15,90,363.0281659235631,65.05902680460622,0,0
251,Douglas Payne,Female,saraburns@example.org,351-522-2927x171,58,2024-07-10,82,51.448218621925406,142.52426661970256,2,0
252,Ashley Dean,Male,mooredavid@example.net,001-773-365-3643x61499,38,2024-05-11,50,328.8152018569283,163.3558933011272,3,0
253,Michael Oconnell,Female,johnsonstephanie@example.com,273-313-7221,35,2024-02-18,14,209.97185469861083,36.32279355132053,5,0
254,Sarah Fox,Male,andrewsmckenzie@example.net,001-724-324-9701x48890,51,2024-09-18,64,407.38879907468794,74.18820163155304,9,0
255,Kevin Wright,Male,jfernandez@example.org,+1-871-421-0268x9923,15,2024-08-09,47,91.84578792040946,180.38803934983002,4,1
256,Ryan Hawkins,Male,nicole71@example.org,(422)792-8571x285,25,2024-09-22,29,314.69102012677575,161.33870393894784,3,0
257,Dr. Timothy Reid,Male,kevin07@example.org,301.319.2275x2889,55,2024-04-07,76,266.4378004487557,196.97168055249517,7,0
258,Stephanie Baldwin,Female,snowaustin@example.net,838.769.5280x335,37,2024-04-15,36,339.0464866573523,150.84965193641614,3,1
259,Jeremy Murphy,Female,rochakyle@example.net,(365)984-4203x2478,28,2024-04-04,99,79.18411751733575,78.63904020558445,9,1
260,Andrew Escobar,Male,mario47@example.com,492.255.1041x714,10,2024-01-08,52,310.99270434265907,118.12756679892755,1,1
261,Justin Turner,Male,smithjacqueline@example.net,001-254-914-4793,39,2024-09-16,76,302.66806458178564,132.20285084946406,2,1
262,Joe Vaughn,Female,latashasimmons@example.net,272.957.8101x37164,57,2024-05-13,7,302.29704248727694,15.69116326342479,5,0
263,Christine Rodriguez,Male,jennifermercado@example.net,001-503-207-7397,17,2024-04-02,29,321.5694499684047,108.89939182077302,7,1
264,Michelle George,Male,fostermichael@example.net,001-658-683-1527,39,2024-05-08,11,354.410571751863,141.86416569452192,7,0
265,Kimberly King,Male,plindsey@example.com,(440)980-4576x0425,22,2024-08-11,33,412.2450498563464,33.464260800212074,8,1
266,Mike Salazar,Female,janetobrien@example.org,(816)966-2108x83186,26,2024-09-07,6,171.41932405769646,156.12634348511142,6,0
267,Roberto Cross,Female,kristen71@example.org,001-583-610-4207,44,2024-04-08,79,421.27223458102793,116.75455610282232,1,1
268,Taylor Burns,Female,john98@example.net,719-906-7782x60584,25,2024-02-11,32,274.21505701855415,190.44435713951893,7,1
269,Donna Bell,Male,pross@example.net,483-211-2854,17,2024-05-06,51,84.67622561044902,8.48445964137834,6,0
270,Matthew Miller,Male,sandra81@example.org,001-971-404-9109,13,2024-06-01,75,76.34791815979064,53.0652275110934,7,1
271,Mike Davis,Female,rpayne@example.net,385-856-0750x3439,20,2024-05-25,58,200.40724341322735,120.31077585996482,2,1
272,Jennifer Cole,Female,schmidtdonald@example.org,2189407720,25,2024-05-23,87,403.2036397001604,59.31198244118614,6,1
273,Emily Mitchell,Female,asmith@example.org,730-784-6001,4,2024-09-10,26,368.4564206334121,142.88483281424845,9,0
274,Kathy Smith,Female,brooksbrandon@example.com,+1-698-216-6965x02091,10,2024-09-07,98,404.8767341025829,151.8010565043862,8,1
275,Kathleen Wheeler,Male,rsantiago@example.org,(767)918-1331x5891,3,2024-07-06,46,282.7710753987242,20.50319281329489,2,0
276,Gregory Aguirre,Female,gabriel28@example.org,(356)635-3143,41,2024-02-19,98,248.08954907997074,102.77089284135354,9,0
277,Jack Hill,Male,michellejones@example.org,(937)304-0593,45,2024-07-22,29,116.35363701782778,101.77811111821117,5,0
278,Kari Clark,Female,michaelpatterson@example.org,+1-544-606-4561x2976,18,2024-01-11,4,197.6867391241902,73.85615404310822,1,0
279,Tom Ryan,Male,daniel02@example.net,860-438-3199x88484,47,2024-04-10,81,245.30871477824388,186.58497251393442,1,1
280,Samantha Bailey,Female,ppratt@example.com,739-525-1098x95399,36,2024-02-17,99,89.87019335582775,165.50126397464425,4,0
281,Kelsey Combs MD,Female,walkercynthia@example.net,(985)458-9163x29454,47,2024-06-21,13,149.27537872004507,139.44187638192736,4,1
282,Megan Pearson,Female,matthewward@example.com,977-455-4982x2375,22,2024-01-22,39,319.2013823286825,142.8653271469995,6,0
283,David Turner,Female,elizabethmckinney@example.net,8068647903,34,2024-03-16,15,381.0484014076354,92.34322876262382,1,0
284,Crystal Campbell,Male,glovercrystal@example.com,(563)308-1607,47,2024-02-29,29,499.2563801268273,184.19890421931518,6,0
285,Patrick Johnson,Female,stephen14@example.net,717-664-6287x6494,8,2024-05-26,29,469.90099910460094,138.91908545065706,4,0
286,Mr. Matthew Bradshaw,Male,kbell@example.net,489.628.0430x70734,40,2024-09-11,75,339.1543397908362,145.79621233116328,5,0
287,Paul Taylor,Male,xharris@example.com,(886)893-5442x742,49,2024-05-16,32,239.5616239823324,172.33818075746905,7,0
288,Jennifer Li,Male,carol60@example.com,+1-322-428-4334x0406,44,2024-09-24,2,336.27981411870473,54.8143178684382,9,1
289,Dennis Rodriguez,Male,imiller@example.com,9377653677,19,2024-04-06,47,403.5432281361044,161.4141807733406,3,0
290,Justin Logan,Female,carlos34@example.com,001-929-545-0785x307,42,2024-09-03,78,103.25128591552429,39.04812059129841,6,0
291,Tina Miller,Male,akelly@example.com,001-936-442-3155x53027,41,2024-03-20,84,234.45720036332972,69.06839044897757,5,0
292,Lance Young,Male,brucegonzalez@example.org,+1-920-445-2599x4435,37,2024-11-08,22,427.91102853602774,67.12209085396854,9,1
293,Kristopher Saunders,Male,blambert@example.net,(577)346-5185,6,2024-05-27,75,222.7248283698698,195.7050936778281,1,1
294,James Santos,Female,laurablackwell@example.com,001-606-475-4889,52,2024-07-03,27,307.34252205223396,171.30744474958536,7,0
295,Robert Chan,Female,michellelee@example.com,001-989-904-0033,26,2024-01-30,67,314.4962123879892,140.23397231805194,9,0
296,Nicholas Bradshaw,Female,omullins@example.com,3233072588,34,2024-09-23,81,133.01431391013773,145.41135232307803,8,0
297,Jimmy Chan,Female,haroldjones@example.net,8916317604,59,2024-10-05,56,213.00594874352979,112.41455888051422,4,1
298,Daniel Miles,Male,woodardcharles@example.com,+1-771-741-6218x3199,56,2024-10-08,92,200.53007993386947,189.41813342170383,9,0
299,Jennifer Parsons,Male,martindunlap@example.org,2934641144,59,2024-11-03,93,61.78851883942916,99.2517505764723,3,0
300,Nicole Patrick,Female,steven78@example.org,001-607-289-6264x33877,45,2024-06-29,21,60.88629375110986,76.1035419739789,5,0
301,Brittany Hughes,Male,xpalmer@example.org,+1-912-629-1475x8622,6,2024-02-22,47,424.26366965409807,32.6070673863182,7,0
302,Travis Castillo,Male,otaylor@example.org,4369884665,37,2024-03-31,80,172.8818644877656,157.2411304522116,2,0
303,John Rowland,Male,roy78@example.net,3102041814,57,2024-09-17,59,283.1354448074669,146.8887864151183,9,1
304,David Diaz,Female,laurenellis@example.com,(597)736-0264,33,2024-04-26,84,184.42650811494786,76.87100770482698,0,0
305,Andrew Greene,Female,marshallcharles@example.com,384.927.2515,53,2024-07-15,6,473.30566030190323,5.038682791845872,3,1
306,Carolyn Wolfe,Male,vlewis@example.net,+1-652-445-3230,22,2024-02-15,19,166.68354148959818,167.79946554360214,3,0
307,Whitney Miller,Female,zmoore@example.com,(266)867-2145x724,21,2024-11-06,57,243.34556573252078,2.2835966908147265,0,0
308,Sharon Cox,Female,brenda32@example.net,786-929-9244x539,6,2024-02-21,69,442.72861271807085,140.7399559258102,8,1
309,Donald Stark,Female,kellycynthia@example.org,642.479.6602,6,2024-02-06,3,428.8701050563139,194.05142194521142,2,0
310,Kim Mejia,Female,leachamber@example.com,619.265.4500,55,2024-03-20,1,133.7456380308248,87.53226562964069,4,1
311,Jessica Miller,Female,pricediane@example.com,895-255-0156x596,48,2024-01-23,58,411.1894894080697,46.99468099919055,5,1
312,Brian Allen,Male,ortegatony@example.net,001-938-541-3551,4,2024-03-01,38,256.1840990320517,140.97420200867634,7,0
313,Kelli Huff,Female,sanderskatherine@example.net,867-678-3409,30,2024-01-11,15,267.33599243840985,163.42562840311703,5,1
314,Christy Mann,Male,colleenyoung@example.net,620.483.1488,11,2024-02-03,34,110.0659875871747,109.28606321556946,2,0
315,Mrs. Suzanne Carter,Male,chananne@example.org,777.881.6239,30,2024-04-10,61,86.27068119070609,193.40705505122924,5,1
316,Barbara Lee,Female,oowens@example.com,438-592-9479,31,2024-04-25,35,377.57268813819434,10.333744331592221,0,0
317,Eric Chang,Male,christopher05@example.org,716-631-6964,24,2024-10-22,64,273.4075185598849,100.95911966090563,3,1
318,Jasmine Adkins,Male,rita82@example.com,216.817.0763x52097,55,2024-08-09,25,246.5828161768308,143.69078946451,5,0
319,Monique Barnes,Male,cestes@example.com,985-909-5293,9,2024-06-28,24,378.27870289357855,172.5280942298358,6,1
320,George Richards,Female,blairkatherine@example.org,6152923917,55,2024-08-18,12,394.4808045459994,35.85112238155801,9,1
321,Anna Hill,Female,hstein@example.net,657-965-0808,3,2024-04-25,18,121.5086754512091,160.00069635273627,2,1
322,Kimberly Murphy,Male,johnellis@example.com,+1-470-628-5769,51,2024-03-02,15,324.6013172649386,110.54141514370906,8,1
323,Amanda Adams,Female,ymorrison@example.net,247.866.2881x715,31,2024-02-17,80,110.90933702495849,79.31073639799264,6,1
324,Rachel Cherry,Female,matthew72@example.net,+1-461-894-6256x0792,40,2024-10-22,27,388.11878871307056,26.343005715818713,0,1
325,Laura Jackson,Female,john25@example.org,683.559.6256x6537,37,2024-07-21,72,345.6298203202128,173.05915178178248,1,0
326,Andrew Lopez,Female,andrew85@example.com,976-506-0574,36,2024-10-14,60,480.4765794875561,31.45464163594307,0,0
327,Jennifer Martin,Male,julieblair@example.com,952.408.6487x8564,24,2024-09-21,46,81.03110736038953,61.95757184181985,8,0
328,Erica Rich,Male,sparksdawn@example.org,686-819-3074x2705,31,2024-04-17,89,75.67462451806445,58.009106392487375,8,0
329,Courtney Henry,Female,stephanieespinoza@example.com,8459170922,6,2024-03-05,17,176.98418361194007,174.28280683817087,6,0
330,Joshua Keller,Female,dcollins@example.org,(544)979-0021x964,2,2024-06-01,93,167.76755768115768,134.5405988417796,9,1
331,Holly Nguyen,Male,daniel69@example.com,760-674-5176x124,20,2024-10-24,53,161.1404595823999,159.33627943827446,2,0
332,Brian Sullivan,Male,patrick08@example.net,001-334-714-1927x2562,28,2024-02-10,8,457.8145612344665,50.09357975849979,4,1
333,Breanna Miller,Female,hcampbell@example.org,(469)467-0972x040,11,2024-11-06,79,162.29578993227773,124.97481992139979,3,0
334,Brenda Savage,Male,carlsonryan@example.com,(599)612-8810x77186,4,2024-04-01,27,172.37737675788395,114.34919662874974,6,0
335,Nicole Castillo,Female,laurie96@example.com,(452)232-0777x8706,15,2024-07-31,46,391.72921808808366,166.56607535765423,8,1
336,Marcus Alvarado,Female,valerie56@example.net,(915)917-9267x127,6,2024-08-13,50,252.382929102743,181.2174120962521,1,1
337,Amber Clarke,Male,mrios@example.net,+1-499-769-9417x696,54,2024-08-10,71,399.51975062983155,2.4313542954773615,7,1
338,Daniel Thomas,Male,bowersjessica@example.net,288.862.3519x3101,49,2024-05-14,3,79.41477090397336,134.80398381175854,8,1
339,Melissa Wallace,Female,julie71@example.org,+1-713-288-2820x4056,30,2024-04-29,93,269.40703715302294,10.367159823945805,9,0
340,Rickey Davis,Female,jessicaparker@example.com,(345)201-9036x1762,56,2024-08-22,64,65.12612008247719,109.77173301547118,9,1
341,Paul Williams,Male,ojones@example.org,275.596.9368x88714,38,2024-03-10,44,78.19394155490954,57.52654580873564,8,0
342,Marcus Clark,Female,llee@example.net,+1-389-542-4057x32632,51,2024-02-14,53,457.8968540049849,61.35531990442824,9,0
343,David Fisher,Male,okelley@example.com,(627)574-4499x53382,57,2024-11-02,24,112.66041700291782,70.59170069047131,6,0
344,Patricia Lutz,Female,dmiller@example.org,+1-261-792-5161x27967,2,2024-08-13,60,289.5893070238477,124.25848980992203,8,0
345,Peggy Long,Male,courtneygreen@example.net,514.615.5712x80475,15,2024-07-27,3,234.99302117031795,66.80999313375384,8,0
346,Jenny Lucas,Male,znichols@example.net,(970)799-6336,11,2024-04-10,20,206.3044968164792,146.53981011805607,2,1
347,Kendra Edwards,Male,michael16@example.net,001-916-299-7025x387,8,2024-08-09,46,454.9250055592726,80.90547711477394,3,1
348,Angela Moody,Female,kchoi@example.com,(235)814-3652x3200,26,2024-09-03,15,59.82052854897027,13.670640061991723,1,0
349,Paul May,Female,fosteramber@example.net,729-290-7492x500,51,2024-09-11,25,348.7053587790151,156.75196849682146,9,0
350,Rachel Todd,Male,silvashaun@example.com,+1-825-623-1524,45,2024-11-07,94,483.52749539609766,57.1516649185412,2,0
351,Wendy Sanchez,Female,lesliesmith@example.net,001-733-464-0503x79772,44,2024-09-07,78,302.0756825578289,86.55337591985253,4,0
352,Gene Wells,Male,garciavictor@example.org,001-303-755-0128x92988,5,2024-04-17,71,471.5701079148913,137.08877664438032,4,1
353,Jessica Bennett,Male,ireed@example.org,414.810.2500,6,2024-05-04,17,73.5160456787107,66.4912314297424,5,0
354,Kristy Campbell MD,Female,manderson@example.net,925-716-6859,26,2024-10-18,84,238.45699358337262,11.317131229343126,6,1
355,Emily Patterson,Female,susan99@example.com,759.401.9107x30904,54,2024-05-23,9,167.07100593292301,74.78420940256272,6,0
356,Denise Patrick,Male,danielle32@example.net,514-697-9562x6308,4,2024-09-10,38,378.8694342413284,188.88971653886068,0,1
357,Jessica Glass,Female,parsonsmegan@example.com,001-241-650-5586x5645,19,2024-02-01,48,491.583690723761,128.34687945971163,1,0
358,Jason Brown,Female,smithsydney@example.org,(308)388-5211,20,2024-10-10,60,165.4385280999115,134.2958297334414,8,1
359,Taylor Frost,Male,whill@example.net,001-286-225-5521x87503,33,2024-06-19,63,344.3785706633335,126.45643072752797,9,0
360,Mike Lynch,Male,andersondan@example.org,001-995-359-7661x815,20,2024-08-20,86,139.14393474188307,39.798427791887356,1,1
361,Michelle Torres,Female,marilyn71@example.com,9127600515,49,2024-08-02,2,304.39861455722445,83.66677282045603,5,0
362,Theresa Weaver,Male,thompsonnathaniel@example.com,881-551-5228,12,2024-10-19,88,258.7696190097513,150.18795967266365,0,0
363,Jared Hoover,Male,osbornegene@example.net,+1-729-775-0232,47,2024-08-29,72,487.4023983341917,20.27457951063183,2,1
364,Elizabeth Gardner,Female,deanswanson@example.com,950.973.6934,1,2024-09-07,11,323.83727271340996,55.570555217942456,1,1
365,Albert Moore,Male,nicholaslane@example.org,+1-917-783-1666x761,26,2024-02-23,64,207.27786743906844,55.263821693170726,2,1
366,Brian Bentley,Male,john59@example.com,(400)650-4909x4005,14,2024-01-23,77,101.34310319957001,86.4037855189012,4,1
367,Kayla Patton,Female,tclayton@example.com,(823)535-0699x595,38,2024-07-21,81,118.06107293072056,196.073748188437,9,1
368,James Moss,Female,lmcneil@example.com,001-584-238-9263x3078,37,2024-04-23,72,151.3926184780558,13.500509336764388,5,0
369,Amy Duncan,Male,scott41@example.com,+1-622-449-9402x0672,11,2024-02-19,21,162.9349976031341,103.74019887611901,8,0
370,Michelle Wallace,Male,pwilson@example.org,(359)657-3872x1876,36,2024-04-30,18,432.777226028512,35.87293640244209,9,0
371,Brian Daniels,Female,robert14@example.org,3433922591,13,2024-04-02,94,302.55025472713623,194.13530908194883,3,1
372,Cynthia Griffin,Female,johnsonkimberly@example.org,(678)544-0791,43,2024-02-09,64,285.52591011846494,22.66070094549284,6,0
373,Donald Young,Female,sandraoconnor@example.net,(370)630-3968,3,2024-02-23,82,101.64599234114786,80.72020047231825,5,0
374,Tanya Shannon,Female,gcoffey@example.com,001-976-225-0472x854,33,2024-06-20,95,437.0628620072457,147.57699696692123,1,1
375,Angela Donaldson PhD,Male,nicole68@example.net,581-595-8017,6,2024-02-05,38,375.26643644381767,140.91088560548906,9,1
376,Megan Foster,Female,pmalone@example.com,(248)893-8268,50,2024-03-16,32,80.4507628550007,84.54572737878645,7,0
377,Ellen Rodgers,Female,spearsbailey@example.net,(227)837-8624x555,56,2024-03-09,11,368.52579375339593,69.30483359054365,6,0
378,Deborah Taylor,Male,lisamitchell@example.com,8893558305,10,2024-02-18,45,294.59219780419073,79.52247571057411,6,0
379,Kelly Lee,Female,penadonald@example.net,877-315-8989,5,2024-03-30,89,86.77640558605022,52.85525263172786,7,0
380,Kayla Ramos,Male,stanleyjessica@example.com,(271)351-2522,23,2024-03-07,33,256.2352886878954,41.06658774135996,0,0
381,Thomas Bell,Female,mvaughn@example.net,9685358316,10,2024-03-01,41,268.1133292085211,96.607939511778,0,1
382,Margaret Phillips,Female,bonniehorton@example.org,(391)592-3999x616,44,2024-03-01,8,124.59854307347409,53.706751213521464,7,1
383,Elizabeth Miller,Female,jacobsjessica@example.com,001-463-776-9245,2,2024-07-07,11,475.56416615012705,57.492332979450026,3,1
384,Joshua Sutton,Male,brentgeorge@example.org,707.271.0397x15422,13,2024-09-11,86,432.4889171662979,131.35121269491142,4,0
385,Craig Cox,Male,jessica24@example.net,955-788-7708x178,40,2024-07-03,51,351.06005179809875,193.70746633997845,7,1
386,Richard Page,Female,cwilliamson@example.net,214.961.0651,2,2024-10-21,88,258.0330024502732,120.72744011187501,4,0
387,Joseph Walsh,Male,denisecastillo@example.org,+1-763-680-3228x3751,20,2024-07-31,41,235.29449371302883,15.395893412993257,9,0
388,Michael Harris,Male,karen13@example.com,442-982-4306x13456,1,2024-02-05,17,342.9380602179294,15.116722770813396,3,1
389,Angela Peters,Male,autumn96@example.net,+1-609-865-9240x2419,37,2024-01-30,76,295.4443412331075,190.2846441691132,5,0
390,Leslie Powell,Male,juanwoodard@example.com,(618)768-3178,9,2024-06-01,46,78.02289764684852,59.458158061466726,4,0
391,Chelsea Turner,Male,hwilliams@example.com,(804)640-7942x9676,17,2024-03-30,32,280.62619194664927,18.413397216495085,6,1
392,Kathy Jackson,Male,clarkashley@example.org,4299783370,9,2024-04-08,79,412.88162775477775,119.8089174300763,9,0
393,Courtney Fernandez,Female,lori50@example.org,843-301-5150,11,2024-10-08,80,256.65794491863113,124.72975565805322,6,1
394,Emma Steele,Female,gonzalesjermaine@example.com,594.573.4133x0747,15,2024-03-31,54,73.38045989942079,129.70096402373764,3,0
395,Steven Holland,Male,thomasmurphy@example.net,520-970-8135,24,2024-05-17,86,403.8251897228149,53.48040557150826,4,1
396,Rebecca Simpson,Female,fsanchez@example.net,990.264.3360,38,2024-05-21,92,140.61370196118847,3.022136842895007,2,0
397,James Mcdaniel,Female,icook@example.org,(295)329-8459,55,2024-04-10,20,166.37937569961747,193.00307389089437,3,0
398,Steven Smith,Female,zbrown@example.net,001-437-628-0876x91062,35,2024-07-03,33,124.11785904453315,50.178609138220494,3,1
399,Jennifer Melton,Female,paultucker@example.net,975.371.2587x53203,30,2024-07-09,74,198.5967791921739,135.2052576105095,2,0
400,Jennifer Wood,Male,qwright@example.net,(539)902-3192x70974,31,2024-09-28,40,390.53817755988575,141.3259739757419,9,0
401,Kathleen Brown,Female,danielbell@example.com,325.515.8717,49,2024-07-16,32,283.7236367767718,122.00148341589714,4,0
402,Taylor Johnson,Female,toconnor@example.net,(635)261-0171x6121,5,2024-01-28,97,142.19657336782063,62.581478842729645,4,0
403,Michael Perez,Male,wlara@example.net,(951)358-5380,44,2024-09-11,2,445.0235351684184,54.21925075281315,6,0
404,Gabriela Herman,Male,jorgehughes@example.org,294-550-4475,50,2024-10-12,97,445.81183472818816,119.53365654054062,3,0
405,Michael Bailey,Female,lewisjennifer@example.net,001-208-765-9238x181,14,2024-10-02,33,441.76029127070314,173.2191267223383,3,1
406,Amanda Schwartz,Female,deborahprice@example.org,(391)205-5568,53,2024-08-28,77,157.4582951216927,189.34674578467911,8,0
407,Kayla Mcintosh,Female,millerphilip@example.net,(621)569-2772x2669,56,2024-07-24,30,253.05770488144464,21.181160880751527,5,0
408,Janice Rodriguez,Female,qcooper@example.net,4347870305,11,2024-03-22,33,493.2453452633938,30.96572251954397,3,0
409,April Kirby,Female,sara65@example.com,340-507-7021,9,2024-06-29,77,397.4056143394957,188.94725175661594,1,0
410,Ann Rivas,Female,mmunoz@example.org,+1-876-509-6571,34,2024-04-20,26,62.22533955150192,147.30704566695852,5,1
411,Ricky Crane,Male,browncynthia@example.net,277.295.1552,12,2024-11-06,22,79.34206606722142,176.59876496595462,1,0
412,Karen Miller,Female,jensenvanessa@example.org,001-725-787-8691x49329,35,2024-03-07,66,258.7691195655498,40.52652682706863,4,1
413,Angela Sanchez,Female,william05@example.com,+1-606-926-0700x409,35,2024-01-31,38,459.1490926377021,117.51717422188037,5,0
414,Eric Mendez,Male,kristinjackson@example.com,+1-287-692-1393x3157,1,2024-05-24,90,292.4158090787214,140.22791888349474,3,1
415,Nicole Jensen,Male,gracewalter@example.com,3812343112,40,2024-03-05,46,274.0156286154306,136.02237708939452,2,1
416,Lisa Nguyen,Male,christian53@example.org,2259851179,22,2024-08-11,15,97.46316498048375,81.63033817333962,6,1
417,Derrick Fernandez,Male,xberger@example.net,+1-806-830-3656x809,29,2024-06-04,98,345.5510471259323,3.0789783382616953,1,1
418,Richard Allen,Female,jessicaperez@example.com,001-381-745-4636x42312,8,2024-08-28,44,419.9464222701015,116.58521136085263,5,1
419,Linda Snyder,Female,markhardin@example.org,001-323-587-8182,11,2024-02-27,49,221.18900337840304,50.62030783592175,3,0
420,Andrew Solis,Female,stevenlamb@example.com,964.690.8789x80168,41,2024-08-01,75,399.02533291639736,90.05084922857807,5,0
421,Madeline Guzman,Female,thomasjoyce@example.net,001-482-232-0322x57227,37,2024-01-06,61,484.0144942553652,191.51620301676346,3,1
422,Emily Howard,Female,riley29@example.com,613.825.2424x093,14,2024-04-26,67,141.6949066074601,79.80706352848695,3,0
423,Alexander Wallace,Female,kellycombs@example.net,719.654.4936x0708,30,2024-09-27,6,285.4983340376336,167.96032133288534,3,0
424,Sara Thomas,Male,mathew39@example.com,450-277-2021x945,35,2024-02-20,9,179.212081138059,37.70812114985023,8,1
425,Wendy Blair,Female,jamesreid@example.org,(725)244-9487x59985,21,2024-01-04,6,406.7844885652277,134.49209960500576,6,0
426,Barbara Payne,Male,hherrera@example.net,+1-995-699-8779x69647,37,2024-03-21,73,309.9170146465209,195.4013908877887,2,1
427,Marie Harris,Male,sarahramirez@example.net,(642)853-6430x619,5,2024-08-19,95,335.5620878976367,20.378620174587358,2,1
428,Lisa Gray,Female,wilsonwayne@example.com,001-601-395-3434x64509,19,2024-02-20,32,409.06137182715236,1.6639884454384024,5,1
429,Stephanie Mason,Male,silvajennifer@example.net,314-391-1927x21741,59,2024-05-29,41,228.18671269810469,86.71655852652287,5,1
430,Jody Peterson,Female,cruzaustin@example.org,497-945-6988x73524,14,2024-04-21,76,461.79053078316946,18.52509661027344,3,0
431,Carol Smith,Male,angelasims@example.net,608-882-2829,26,2024-06-10,8,289.862990260763,149.67686993524626,8,0
432,Courtney Garza,Female,gabriel45@example.net,498.415.6482,4,2024-03-26,72,121.07967027590661,182.90973276971178,3,0
433,Carrie Wilson,Male,scottrandy@example.net,7207042601,25,2024-07-27,50,363.1546031759611,86.80419454175177,8,0
434,Kristen Coleman,Female,brandonhaley@example.net,(825)387-5708x112,45,2024-11-09,92,406.9676076972145,51.74232843108819,3,1
435,Shelley Miller,Female,katherine20@example.org,(806)483-3117,42,2024-07-06,62,192.542754680387,86.88066380132196,1,1
436,Joseph Martin,Female,bmitchell@example.com,559.265.9952x14708,25,2024-05-28,84,435.73066564943883,144.6895635700002,1,0
437,Jessica Burke,Female,maddenmichael@example.com,001-588-458-9776,18,2024-04-08,62,457.7644646445949,1.8108323160741957,4,0
